ActualElapsedTime,AirTime,ArrDelay,ArrTime,CRSArrTime,CRSDepTime,CRSElapsedTime,CancellationCode,Cancelled,CarrierDelay,DayOfWeek,DayofMonth,DepDelay,DepTime,Dest,Distance,Diverted,FlightNum,LateAircraftDelay,Month,NASDelay,Origin,SecurityDelay,TailNum,TaxiIn,TaxiOut,UniqueCarrier,WeatherDelay,Year
96.0,181.0,-4.0,1526.0,1530,1250,100,,0,0.0,3,27,0.0,1250.0,SLC,599.0,0,6794,0.0,8,0.0,SFO,0.0,N905SW,4.0,10.0,OO,0.0,2003
72.0,,12.0,1920.0,1908,1805,63,,0,,5,13,3.0,1808.0,PIT,279.0,0,1199,,8,,SYR,,,,,US,,1993
109.0,92.0,-10.0,835.0,845,645,120,,0,,1,28,1.0,646.0,SEA,671.0,0,3937,,7,,OAK,,N665WN,7.0,10.0,WN,,2008
130.0,,28.0,1404.0,1336,1155,101,,0,,2,10,-1.0,1154.0,PIT,555.0,0,129,,11,,PWM,,,,,US,,1987
126.0,103.0,6.0,1317.0,1311,1000,131,,0,0.0,3,18,11.0,1011.0,ATL,732.0,0,2160,0.0,6,0.0,DFW,0.0,N3765,9.0,14.0,DL,0.0,2003
104.0,85.0,-8.0,1322.0,1330,1140,110,,0,0.0,1,3,-2.0,1138.0,ATL,581.0,0,70,0.0,12,0.0,FLL,0.0,N286AT,5.0,14.0,FL,0.0,2007
89.0,,3.0,1503.0,1500,1319,101,,0,,3,22,15.0,1334.0,HSV,603.0,0,1194,,12,,DFW,,,,,DL,,1993
56.0,,-4.0,2111.0,2115,2015,60,,0,,2,24,0.0,2015.0,GSO,216.0,0,1652,,5,,ORF,,,,,CO,,1994
227.0,197.0,14.0,1914.0,1900,1330,210,,0,0.0,6,12,-3.0,1327.0,ATL,1641.0,0,1438,0.0,8,0.0,BZN,0.0,N396DA,22.0,8.0,DL,0.0,2006
232.0,192.0,5.0,2200.0,2155,1455,240,,0,,5,7,13.0,1508.0,CVG,1900.0,0,1704,,3,,LAX,,N716DA,8.0,32.0,DL,,1997
78.0,,7.0,1828.0,1821,1710,71,,0,,1,29,0.0,1710.0,SFO,326.0,0,2511,,5,,BUR,,,,,US,,1989
150.0,,105.0,1115.0,930,700,150,,0,,3,14,105.0,845.0,LAX,954.0,0,206,,12,,SEA,,,,,AS,,1988
72.0,60.0,14.0,857.0,843,740,63,,0,,6,21,5.0,745.0,PIT,243.0,0,1104,,6,,AVP,,N408US,6.0,6.0,US,,1997
181.0,162.0,30.0,1848.0,1818,1628,170,,0,,2,2,19.0,1647.0,DFW,925.0,0,3480,,1,,SAV,,-N646M,9.0,10.0,MQ,,2001
53.0,39.0,-11.0,806.0,817,715,62,,0,0.0,1,13,-2.0,713.0,ORF,157.0,0,7901,0.0,10,0.0,IAD,0.0,N319UE,5.0,8.0,DH,0.0,2003
254.0,,12.0,1403.0,1351,645,246,,0,,1,6,4.0,649.0,CVG,1975.0,0,458,,6,,PDX,,,,,DL,,1994
132.0,114.0,-16.0,1448.0,1504,1245,139,,0,0.0,6,24,-9.0,1236.0,IAH,781.0,0,2681,0.0,6,0.0,OMA,0.0,N12201,10.0,8.0,XE,0.0,2006
40.0,17.0,84.0,1047.0,923,840,43,,0,0.0,1,3,87.0,1007.0,DEN,72.0,0,6688,0.0,1,84.0,COS,0.0,N913SW,8.0,15.0,OO,0.0,2005
43.0,29.0,-17.0,1033.0,1050,955,55,,0,0.0,2,3,-5.0,950.0,DFW,89.0,0,3254,0.0,10,0.0,ACT,0.0,N317AE,7.0,7.0,MQ,0.0,2006
143.0,,-6.0,1251.0,1257,930,147,,0,,4,19,-2.0,928.0,EWR,1008.0,0,770,,11,,MSP,,,,,NW,,1992
104.0,85.0,2.0,1035.0,1033,953,100,,0,,5,11,-2.0,951.0,ORD,473.0,0,1557,,4,,BUF,,N2BFAA,7.0,12.0,AA,,1997
85.0,64.0,8.0,2334.0,2326,2205,81,,0,,1,12,4.0,2209.0,HLN,402.0,0,1252,,6,,SLC,,N948WP,3.0,18.0,DL,,2000
224.0,199.0,4.0,1734.0,1730,1239,231,,0,,7,19,11.0,1250.0,BOS,1562.0,0,1770,,10,,DFW,,N408AA,10.0,15.0,AA,,1997
136.0,118.0,21.0,2244.0,2223,1900,143,,0,,4,13,28.0,1928.0,BOS,867.0,0,526,,3,,ORD,,N315UA,6.0,12.0,UA,,2003
69.0,46.0,16.0,1336.0,1320,1220,60,,0,,5,26,7.0,1227.0,BUR,296.0,0,197,,1,,SJC,,N362@@,2.0,21.0,WN,,2001
301.0,289.0,15.0,1155.0,1140,855,285,,0,0.0,1,2,-1.0,854.0,SLC,1864.0,0,975,0.0,6,15.0,BWI,0.0,N734SA,3.0,9.0,WN,0.0,2008
55.0,43.0,-11.0,915.0,926,820,66,,0,,1,30,0.0,820.0,LAS,236.0,0,2152,,10,,LAX,,N358UA,3.0,9.0,UA,,1995
46.0,,-24.0,1820.0,1844,1740,64,,0,,2,24,-6.0,1734.0,JFK,94.0,0,738,,9,,PHL,,,,,TW,,1991
344.0,319.0,1.0,950.0,949,700,349,,0,,1,29,6.0,706.0,LAX,2329.0,0,29,,11,,BWI,,N618AU,7.0,18.0,US,,1999
70.0,47.0,3.0,918.0,915,807,68,,0,,1,7,1.0,808.0,SAT,247.0,0,1831,,2,,DFW,,N546AA,5.0,18.0,AA,,2000
220.0,196.0,-33.0,1816.0,1849,1536,253,,0,,1,30,0.0,1536.0,DFW,1389.0,0,799,,11,,LGA,,N404AA,7.0,17.0,AA,,1998
132.0,103.0,20.0,2215.0,2155,1955,120,,0,8.0,1,21,8.0,2003.0,ICT,588.0,0,719,0.0,1,12.0,ORD,0.0,N315UA,5.0,24.0,UA,0.0,2008
146.0,126.0,-3.0,1217.0,1220,950,150,,0,,4,7,1.0,951.0,DFW,802.0,0,359,,12,,ORD,,N902UA,3.0,17.0,UA,,1995
43.0,,1.0,1722.0,1721,1640,41,,0,,7,14,-1.0,1639.0,HNL,163.0,0,1871,,7,,KOA,,,,,UA,,1991
201.0,150.0,17.0,1545.0,1528,1326,182,,0,0.0,5,5,-2.0,1324.0,DFW,1121.0,0,1003,0.0,8,17.0,MIA,0.0,N3CYAA,38.0,13.0,AA,0.0,2005
168.0,69.0,81.0,1642.0,1521,1355,86,,0,,4,22,-1.0,1354.0,IAD,383.0,0,1406,,7,,DTW,,N9347,6.0,93.0,NW,,1999
134.0,113.0,-1.0,1754.0,1755,1445,130,,0,0.0,6,24,-5.0,1440.0,DEN,846.0,0,370,0.0,2,0.0,SNA,0.0,N805UA,6.0,15.0,UA,0.0,2007
224.0,196.0,-17.0,1115.0,1132,935,237,,0,0.0,1,5,-4.0,931.0,RNO,1530.0,0,357,0.0,6,0.0,IAH,0.0,N77258,5.0,23.0,CO,0.0,2006
120.0,,-11.0,1406.0,1417,1107,130,,0,,5,10,-1.0,1106.0,PHL,813.0,0,712,,6,,STL,,,,,TW,,1994
274.0,241.0,6.0,1405.0,1359,1225,274,,0,,2,26,6.0,1231.0,SAN,1891.0,0,391,,9,,ATL,,N642DL,4.0,29.0,DL,,2000
141.0,125.0,3.0,2144.0,2141,1920,141,,0,,2,9,3.0,1923.0,PIT,873.0,0,1648,,10,,TPA,,N417äâ,7.0,9.0,US,,2001
,,,,1810,1630,100,,1,,6,29,,,CVG,430.0,0,371,,12,,BWI,,,,,DL,,1990
117.0,95.0,6.0,1238.0,1232,1045,107,,0,0.0,3,1,-4.0,1041.0,BDL,661.0,0,1280,0.0,3,0.0,CVG,0.0,N311DL,5.0,17.0,DL,0.0,2006
165.0,110.0,25.0,2144.0,2119,2000,139,,0,,5,28,-1.0,1959.0,BUR,850.0,0,1285,,6,,DEN,,N910UA,2.0,53.0,UA,,2002
88.0,54.0,44.0,1610.0,1526,1510,76,,0,,5,1,32.0,1542.0,MSN,312.0,0,1819,,11,,DTW,,N8986E,4.0,30.0,NW,,1996
54.0,42.0,-2.0,847.0,849,750,59,,0,,7,28,3.0,753.0,PHL,198.0,0,551,,10,,RIC,,N113äæ,5.0,7.0,US,,2001
159.0,,-15.0,1541.0,1556,1305,171,,0,,6,8,-3.0,1302.0,JFK,1069.0,0,438,,6,,FLL,,,,,TW,,1991
93.0,79.0,-21.0,1846.0,1907,1715,112,,0,,2,12,-2.0,1713.0,DTW,487.0,0,1783,,9,,EWR,,N24633,3.0,11.0,CO,,1995
,,,,1511,1350,81,A,1,0.0,5,18,,,SFO,337.0,0,926,0.0,11,0.0,LAX,0.0,000000,0.0,0.0,UA,0.0,2005
78.0,43.0,67.0,1855.0,1748,1550,58,,0,18.0,1,26,47.0,1637.0,ATL,134.0,0,1610,29.0,11,20.0,BHM,0.0,N960DL,7.0,28.0,DL,0.0,2007
248.0,,0.0,1933.0,1933,1225,248,,0,,6,9,0.0,1225.0,ATL,1946.0,0,146,,4,,LAX,,,,,DL,,1988
149.0,,-10.0,1114.0,1124,845,159,,0,,1,5,0.0,845.0,BDL,1111.0,0,734,,10,,TPA,,,,,DL,,1987
42.0,,-3.0,1147.0,1150,1105,45,,0,,5,7,0.0,1105.0,HOU,187.0,0,24,,7,,CRP,,,,,WN,,1989
195.0,,-20.0,500.0,520,2345,215,,0,,3,7,0.0,2345.0,DFW,1660.0,0,396,,10,,SEA,,,,,AA,,1992
107.0,84.0,-5.0,1100.0,1105,810,115,,0,,4,27,3.0,813.0,ATL,606.0,0,464,,8,,ORD,,N108DL,9.0,14.0,DL,,1998
78.0,54.0,-4.0,2017.0,2021,1859,82,,0,0.0,2,24,0.0,1859.0,RDU,356.0,0,1875,0.0,10,0.0,ATL,0.0,N678DL,5.0,19.0,DL,0.0,2006
282.0,272.0,-16.0,1054.0,1110,805,305,,0,,7,4,7.0,812.0,PHX,1999.0,0,1969,,11,,BWI,,N334@@,3.0,7.0,WN,,2001
70.0,61.0,15.0,1755.0,1740,1625,75,,0,,2,10,20.0,1645.0,MSY,437.0,0,1063,,4,,DAL,,N81@@@,2.0,7.0,WN,,2001
137.0,,-8.0,1926.0,1934,1709,145,,0,,4,14,0.0,1709.0,ORD,925.0,0,322,,4,,IAH,,,,,AA,,1988
154.0,137.0,-20.0,1403.0,1423,930,173,,0,,6,2,-1.0,929.0,AUS,1242.0,0,1696,,2,,LAX,,N485A1,5.0,12.0,AA,,2002
51.0,41.0,-4.0,1151.0,1155,1100,55,,0,,5,5,0.0,1100.0,DAL,239.0,0,20,,7,,HOU,,N80,3.0,7.0,WN,,1996
79.0,,6.0,1031.0,1025,906,79,,0,,1,14,6.0,912.0,MLB,443.0,0,1093,,5,,ATL,,,,,DL,,1990
76.0,,2.0,1331.0,1329,1215,74,,0,,7,13,0.0,1215.0,RDU,336.0,0,1837,,9,,PHL,,,,,AA,,1992
88.0,65.0,1.0,1251.0,1250,1126,84,,0,0.0,6,15,-3.0,1123.0,SJC,386.0,0,280,0.0,11,0.0,LAS,0.0,N802AW,3.0,20.0,HP,0.0,2003
150.0,133.0,-16.0,1446.0,1502,1225,157,,0,,5,25,-9.0,1216.0,PHL,920.0,0,1884,,7,,TPA,,N406US,5.0,12.0,US,,2008
126.0,108.0,-16.0,1659.0,1715,1355,140,,0,0.0,2,9,-2.0,1353.0,CAE,922.0,0,3831,0.0,1,0.0,DFW,0.0,N638AE,3.0,15.0,MQ,0.0,2007
93.0,80.0,-7.0,953.0,1000,820,100,,0,0.0,4,30,0.0,820.0,BHM,570.0,0,2304,0.0,3,0.0,MDW,0.0,N322,3.0,10.0,WN,0.0,2006
236.0,212.0,87.0,1805.0,1638,1440,238,,0,0.0,3,13,89.0,1609.0,SFO,1635.0,0,677,80.0,7,0.0,IAH,0.0,N16732,4.0,20.0,CO,7.0,2005
156.0,148.0,-5.0,800.0,805,620,165,,0,0.0,2,19,4.0,624.0,PHX,935.0,0,2269,0.0,12,0.0,TUL,0.0,N302SW,3.0,5.0,WN,0.0,2006
82.0,68.0,-8.0,1957.0,2005,1935,90,,0,0.0,2,6,0.0,1935.0,BNA,484.0,0,1138,0.0,9,0.0,JAX,0.0,N375,4.0,10.0,WN,0.0,2005
63.0,55.0,-2.0,948.0,950,845,65,,0,,6,25,0.0,845.0,OKC,313.0,0,636,,5,,MCI,,N87,3.0,5.0,WN,,2002
49.0,,-5.0,1414.0,1419,1225,54,,0,,5,2,0.0,1225.0,ATL,214.0,0,544,,12,,BNA,,,,,DL,,1988
219.0,,-13.0,1352.0,1405,914,231,,0,,6,17,-1.0,913.0,SJU,1674.0,0,465,,12,,BOS,,,,,AA,,1994
59.0,43.0,-2.0,757.0,759,700,59,,0,,2,30,-2.0,658.0,DCA,322.0,0,1520,,1,,CMH,,N945VJ,7.0,9.0,US,,1996
61.0,48.0,-4.0,2109.0,2113,2110,63,,0,,1,20,-2.0,2108.0,MDW,284.0,0,407,,2,,CMH,,N180AW,5.0,8.0,HP,,1995
211.0,188.0,19.0,1318.0,1259,1125,214,,0,0.0,1,7,22.0,1147.0,PDX,1426.0,0,593,5.0,5,14.0,MSP,0.0,N336NW,6.0,17.0,NW,0.0,2007
144.0,120.0,-14.0,2240.0,2254,1920,154,,0,0.0,7,4,-4.0,1916.0,CLT,913.0,0,3055,0.0,9,0.0,IAH,0.0,N16541,5.0,19.0,XE,0.0,2005
124.0,112.0,8.0,1418.0,1410,1055,135,,0,0.0,6,23,19.0,1114.0,LGA,887.0,0,840,0.0,12,0.0,STL,0.0,N278AA,4.0,8.0,AA,0.0,2006
,,,,1044,820,84,,1,,6,8,,,ATL,483.0,0,614,,2,,STL,,,,,DL,,1992
86.0,,-4.0,1648.0,1652,1525,87,,0,,2,11,-3.0,1522.0,PDX,479.0,0,1006,,4,,SMF,,,,,UA,,1989
85.0,,-1.0,807.0,808,645,83,,0,,3,22,-3.0,642.0,PHL,280.0,0,521,,2,,BOS,,,,,US,,1989
360.0,,19.0,2053.0,2034,1720,374,,0,,5,7,33.0,1753.0,LAX,2611.0,0,103,,2,,BOS,,,,,AA,,1992
114.0,91.0,29.0,1041.0,1012,845,87,,0,0.0,1,15,2.0,847.0,BOS,399.0,0,2026,0.0,8,29.0,DCA,0.0,N715UW,5.0,18.0,US,0.0,2005
112.0,77.0,16.0,2300.0,2244,2108,96,,0,0.0,1,17,0.0,2108.0,FCA,532.0,0,4235,0.0,7,16.0,SLC,0.0,N741EV,5.0,30.0,EV,0.0,2006
136.0,,9.0,1350.0,1341,1236,125,,0,,3,7,-2.0,1234.0,IAH,689.0,0,1136,,4,,ATL,,,,,CO,,1993
94.0,72.0,-8.0,1048.0,1056,920,96,,0,0.0,3,6,-6.0,914.0,LGA,418.0,0,450,0.0,7,0.0,CLE,0.0,N69602,6.0,16.0,CO,0.0,2005
161.0,140.0,-16.0,1014.0,1030,843,167,,0,,4,29,-10.0,833.0,MSP,908.0,0,1047,,5,,IAD,,N314NB,4.0,17.0,NW,,2008
28.0,,14.0,44.0,30,2355,35,,0,,3,9,21.0,16.0,SAV,96.0,0,1722,,2,,AGS,,,,,DL,,1994
103.0,188.0,-2.0,1843.0,1845,1800,105,,0,0.0,4,9,0.0,1800.0,SFO,599.0,0,6799,0.0,10,0.0,SLC,0.0,N938SW,4.0,10.0,OO,0.0,2003
115.0,89.0,5.0,2155.0,2150,1900,110,,0,,3,28,0.0,1900.0,BWI,611.0,0,505,,8,,MDW,,N310,8.0,18.0,WN,,2002
191.0,156.0,-11.0,1203.0,1214,655,199,,0,,1,20,-3.0,652.0,IAH,1303.0,0,1548,,5,,SAN,,N73406,10.0,25.0,CO,,2002
81.0,67.0,-27.0,1748.0,1815,1635,100,,0,0.0,2,14,-8.0,1627.0,MDW,349.0,0,874,0.0,2,0.0,MSP,0.0,N970AT,5.0,9.0,FL,0.0,2006
108.0,78.0,-2.0,2158.0,2200,2010,110,,0,0.0,4,25,0.0,2010.0,ATL,533.0,0,59,0.0,3,0.0,IAD,0.0,N986AT,10.0,20.0,FL,0.0,2004
107.0,86.0,-3.0,1942.0,1945,1855,110,,0,0.0,4,9,0.0,1855.0,BNA,612.0,0,2701,0.0,11,0.0,TPA,0.0,N305SW,5.0,16.0,WN,0.0,2006
229.0,181.0,1.0,1631.0,1630,1345,225,,0,,2,1,-3.0,1342.0,DFW,1389.0,0,745,,7,,LGA,,N3BGAA,21.0,27.0,AA,,2008
64.0,49.0,3.0,958.0,955,855,60,,0,,6,3,-1.0,854.0,ORD,268.0,0,4408,,5,,RST,,N650AE,8.0,7.0,MQ,,2008
140.0,104.0,52.0,2017.0,1925,1635,110,,0,22.0,7,1,22.0,1657.0,DFW,641.0,0,132,0.0,7,30.0,DEN,0.0,N922FR,7.0,29.0,F9,0.0,2007
107.0,65.0,-19.0,2153.0,2212,2010,122,,0,,1,1,-4.0,2006.0,DTW,453.0,0,1787,,1,,PHL,,N722Ræ,29.0,13.0,NW,,2001
72.0,,-8.0,711.0,719,600,79,,0,,2,8,-1.0,559.0,DFW,383.0,0,1205,,9,,BTR,,,,,DL,,1992
,,,,1410,1248,82,,1,,7,23,,,MSP,334.0,0,571,,2,,ORD,,,0.0,0.0,AA,,2003
105.0,83.0,5.0,1516.0,1511,1330,101,,0,,7,13,1.0,1331.0,PBI,590.0,0,2250,,10,,CLT,,N809US,5.0,17.0,US,,1996
79.0,67.0,-11.0,1124.0,1135,1105,90,,0,,3,7,0.0,1105.0,STL,487.0,0,1455,,8,,CLE,,N302,4.0,8.0,WN,,1996
80.0,,4.0,929.0,925,805,80,,0,,2,27,4.0,809.0,DEN,391.0,0,596,,3,,SLC,,,,,PA (1),,1990
62.0,41.0,-8.0,1318.0,1326,1220,66,,0,,5,2,-4.0,1216.0,DFW,158.0,0,3322,,2,,ABI,,-N902M,11.0,10.0,MQ,,2001
51.0,,-1.0,1626.0,1627,1530,57,,0,,5,18,5.0,1535.0,IND,177.0,0,920,,5,,ORD,,,,,UA,,1990
253.0,231.0,-22.0,1842.0,1904,1630,274,,0,,7,15,-1.0,1629.0,LAX,1797.0,0,1859,,3,,BNA,,N435AA,8.0,14.0,AA,,1998
127.0,113.0,-15.0,1559.0,1614,1455,139,,0,,7,4,-3.0,1452.0,IAH,817.0,0,1265,,6,,JAX,,N17619,5.0,9.0,CO,,2000
49.0,36.0,1.0,946.0,945,855,50,,0,0.0,6,14,2.0,857.0,ABQ,223.0,0,712,0.0,7,0.0,ELP,0.0,N743SW,5.0,8.0,WN,0.0,2007
112.0,75.0,56.0,1828.0,1732,1700,92,,0,,1,15,36.0,1736.0,PNS,488.0,0,907,,7,,CLT,,N494US,2.0,35.0,US,,1996
63.0,51.0,-2.0,1408.0,1410,1305,65,,0,,2,28,0.0,1305.0,BUR,325.0,0,1215,,1,,OAK,,N665,3.0,9.0,WN,,2003
81.0,62.0,-11.0,13.0,24,2255,89,,0,,4,5,-3.0,2252.0,IND,432.0,0,400,,6,,ATL,,N965AT,9.0,10.0,FL,,2008
299.0,284.0,90.0,2236.0,2106,1900,306,,0,,4,27,97.0,2037.0,SFO,2079.0,0,359,,8,,DTW,,N341NW,4.0,11.0,NW,,1998
66.0,,-5.0,1310.0,1315,1204,71,,0,,6,10,0.0,1204.0,ATL,321.0,0,259,,3,,SDF,,,,,EA,,1990
129.0,,14.0,928.0,914,819,115,,0,,6,29,0.0,819.0,ORD,606.0,0,532,,7,,ATL,,,,,DL,,1989
59.0,43.0,-14.0,2103.0,2117,2010,67,,0,,2,14,-6.0,2004.0,LAX,236.0,0,471,,5,,LAS,,N921UA,3.0,13.0,UA,,2002
42.0,,1.0,1341.0,1340,1250,50,,0,,7,28,9.0,1259.0,SHV,190.0,0,949,,2,,DFW,,,,,AA,,1988
192.0,,-7.0,1502.0,1509,1250,199,,0,,6,2,0.0,1250.0,DFW,1172.0,0,1355,,2,,IAD,,,,,AA,,1991
115.0,94.0,7.0,852.0,845,700,105,,0,0.0,7,4,-3.0,657.0,MCO,534.0,0,4656,0.0,4,0.0,RDU,0.0,N807MQ,4.0,17.0,MQ,0.0,2004
100.0,72.0,10.0,1115.0,1105,1035,90,,0,,5,11,0.0,1035.0,BUR,369.0,0,1058,,2,,PHX,,N320,2.0,26.0,WN,,2000
89.0,68.0,13.0,808.0,755,640,75,,0,,1,2,-1.0,639.0,PHL,363.0,0,1095,,6,,CLE,,N411US,13.0,8.0,US,,1997
128.0,97.0,16.0,915.0,859,705,114,,0,,4,21,2.0,707.0,ATL,547.0,0,1263,,2,,DCA,,N381D1,9.0,22.0,DL,,2002
173.0,94.0,92.0,2052.0,1920,1730,110,,0,,6,11,29.0,1759.0,DCA,547.0,0,824,,8,,ATL,,-N644D,6.0,73.0,DL,,2001
161.0,111.0,34.0,1208.0,1134,825,129,,0,,4,27,2.0,827.0,DEN,804.0,0,404,,7,,RNO,,N574UA,38.0,12.0,UA,,2000
48.0,,-1.0,2303.0,2304,2215,49,,0,,6,13,0.0,2215.0,BUF,192.0,0,346,,1,,CLE,,,,,AA,,1990
80.0,,0.0,805.0,805,645,80,,0,,3,13,0.0,645.0,MEM,432.0,0,1346,,6,,DFW,,,,,AA,,1990
225.0,213.0,2.0,2152.0,2150,1805,225,,0,0.0,3,31,2.0,1807.0,BDL,1666.0,0,1312,0.0,10,0.0,SJU,0.0,N5DCAA,3.0,9.0,AA,0.0,2007
65.0,32.0,1.0,930.0,929,725,64,,0,,2,22,0.0,725.0,ATL,134.0,0,1692,,2,,BHM,,N972DL,8.0,25.0,DL,,2000
304.0,271.0,-14.0,1707.0,1721,905,316,,0,0.0,1,2,-2.0,903.0,BOS,2300.0,0,220,0.0,7,0.0,PHX,0.0,N816AW,3.0,30.0,US,0.0,2007
42.0,,-3.0,1007.0,1010,925,45,,0,,2,19,0.0,925.0,HOU,192.0,0,567,,9,,SAT,,,,,WN,,1989
103.0,84.0,-13.0,2002.0,2015,1820,115,,0,0.0,4,17,-1.0,1819.0,MIA,595.0,0,1782,0.0,8,0.0,ATL,0.0,N651DL,5.0,14.0,DL,0.0,2006
287.0,,7.0,1127.0,1120,840,280,,0,,2,28,0.0,840.0,SFO,1807.0,0,27,,3,,MEM,,,,,NW,,1989
226.0,,13.0,1322.0,1309,1130,219,,0,,6,2,6.0,1136.0,LAS,1515.0,0,827,,1,,ORD,,,,,AA,,1988
238.0,211.0,12.0,1809.0,1757,1511,226,,0,,5,17,0.0,1511.0,DFW,1471.0,0,1243,,7,,BDL,,N215AA,15.0,12.0,AA,,1998
27.0,19.0,-4.0,1230.0,1234,1205,29,,0,,3,12,-2.0,1203.0,FWA,84.0,0,290,,3,,TOL,,N946DL,2.0,6.0,DL,,1997
126.0,,5.0,1359.0,1354,1055,119,,0,,5,12,-2.0,1053.0,CVG,700.0,0,1266,,8,,MSY,,,,,DL,,1994
154.0,142.0,5.0,2046.0,2041,1800,161,,0,0.0,7,7,12.0,1812.0,FLL,994.0,0,1081,0.0,1,0.0,PIT,0.0,N442US,3.0,9.0,US,0.0,2007
76.0,,-5.0,1504.0,1509,1350,79,,0,,2,14,-2.0,1348.0,BWI,361.0,0,238,,4,,CLT,,,,,US,,1992
78.0,,-12.0,1140.0,1152,1025,87,,0,,3,25,-3.0,1022.0,PHL,453.0,0,200,,12,,DTW,,,,,NW,,1991
237.0,,3.0,1122.0,1119,925,234,,0,,2,19,0.0,925.0,LAX,1671.0,0,91,,1,,MSY,,,,,DL,,1988
199.0,,-2.0,2017.0,2019,1700,199,,0,,6,20,-2.0,1658.0,CLT,1474.0,0,396,,8,,SJU,,,,,US,,1994
66.0,47.0,-1.0,1829.0,1830,1720,70,,0,,1,30,3.0,1723.0,IAH,224.0,0,835,,6,,DFW,,N519AA,4.0,15.0,AA,,2008
74.0,59.0,5.0,209.0,204,45,79,,0,,3,13,10.0,55.0,SFO,414.0,0,2878,,5,,LAS,,N618AW,3.0,12.0,HP,,1998
250.0,229.0,51.0,2046.0,1955,1348,247,,0,,5,15,48.0,1436.0,ORD,1829.0,0,1702,,11,,SJC,,N805UA,11.0,10.0,UA,,2002
338.0,304.0,38.0,1859.0,1821,1545,336,,0,22.0,1,18,36.0,1621.0,HNL,2556.0,0,91,14.0,10,2.0,LAX,0.0,N584NW,6.0,28.0,NW,0.0,2004
264.0,240.0,33.0,1211.0,1138,930,248,,0,,6,5,17.0,947.0,SAN,1723.0,0,741,,12,,ORD,,N584UA,4.0,20.0,UA,,1998
223.0,208.0,-10.0,1155.0,1205,1005,240,,0,,1,14,7.0,1012.0,OAK,1642.0,0,1218,,7,,HOU,,N407WN,5.0,10.0,WN,,2008
80.0,,-4.0,951.0,955,830,85,,0,,4,20,1.0,831.0,BIL,455.0,0,963,,4,,DEN,,,,,UA,,1989
166.0,115.0,-4.0,1906.0,1910,1524,166,,0,0.0,4,31,-4.0,1520.0,EWR,850.0,0,3154,0.0,8,0.0,BHM,0.0,N14998,27.0,24.0,XE,0.0,2006
98.0,,0.0,830.0,830,655,95,,0,,6,16,-3.0,652.0,MEM,538.0,0,1173,,12,,OMA,,,,,NW,,1989
275.0,261.0,11.0,1514.0,1503,1230,273,,0,,2,3,9.0,1239.0,SFO,1846.0,0,117,,12,,ORD,,N529UA,4.0,10.0,UA,,1996
39.0,,34.0,2255.0,2221,2147,34,,0,,7,13,29.0,2216.0,SDF,111.0,0,311,,11,,IND,,,,,TW,,1988
170.0,140.0,-15.0,1745.0,1800,1400,180,,0,0.0,4,13,-5.0,1355.0,ABQ,1180.0,0,2576,0.0,4,0.0,SEA,0.0,N775,5.0,25.0,WN,0.0,2006
47.0,,-13.0,1522.0,1535,1435,60,,0,,5,1,0.0,1435.0,ONT,197.0,0,627,,4,,LAS,,,,,HP,,1988
90.0,43.0,60.0,1905.0,1805,1700,65,,0,0.0,5,4,35.0,1735.0,LAX,236.0,0,464,32.0,3,25.0,LAS,3.0,N370,12.0,35.0,WN,0.0,2005
139.0,,1.0,1848.0,1847,1730,137,,0,,3,16,-1.0,1729.0,MSP,726.0,0,1435,,2,,PIT,,,,,NW,,1994
55.0,39.0,-4.0,2040.0,2044,1936,68,,0,0.0,7,13,9.0,1945.0,BOI,291.0,0,4247,0.0,8,0.0,SLC,0.0,N741EV,3.0,13.0,EV,0.0,2006
129.0,,2.0,1542.0,1540,1334,126,,0,,1,26,-1.0,1333.0,SYR,793.0,0,1203,,8,,ATL,,,,,DL,,1991
71.0,,4.0,1707.0,1703,1554,69,,0,,2,12,2.0,1556.0,HOU,247.0,0,1779,,5,,DFW,,,,,AA,,1992
78.0,,27.0,1207.0,1140,1049,51,,0,,1,25,0.0,1049.0,ATL,191.0,0,651,,9,,CAE,,,,,EA,,1989
97.0,79.0,-3.0,1239.0,1242,1200,102,,0,,2,24,2.0,1202.0,STL,483.0,0,206,,2,,ATL,,N965DL,3.0,15.0,DL,,1998
60.0,50.0,3.0,2148.0,2145,2035,70,,0,0.0,3,21,13.0,2048.0,ONT,325.0,0,677,0.0,9,0.0,PHX,0.0,N220,5.0,5.0,WN,0.0,2005
,,,,1859,1725,154,,0,,4,10,69.0,1834.0,ORD,865.0,1,117,,7,,JAX,,N415UA,,14.0,UA,,2008
151.0,143.0,-9.0,1231.0,1240,1100,160,,0,0.0,4,3,0.0,1100.0,MDW,997.0,0,1612,0.0,2,0.0,TPA,0.0,N412,3.0,5.0,WN,0.0,2005
52.0,,-3.0,1107.0,1110,1015,55,,0,,1,26,0.0,1015.0,YUM,160.0,0,1064,,9,,PHX,,,,,HP,,1988
53.0,42.0,0.0,1820.0,1820,1720,60,,0,,3,27,7.0,1727.0,SEA,224.0,0,1723,,11,,GEG,,N390,3.0,8.0,WN,,2002
251.0,230.0,8.0,725.0,717,2315,302,,0,,5,9,59.0,14.0,EWR,2227.0,0,1672,,7,,LAS,,N12225,2.0,19.0,CO,,1999
